[Zone]  ID=port28; dark=True; timeUntilNewDay=24; showFogOfWar=True; fogOfWar=True; minimapEnabled=True; allowCameraPastZoneEdges=False; cantAct=False; cantGameOver=False; alwaysKeepWeaponsUnsheathed=False; peaceful=True; overseerMode=False; rollingPinStyle=False; drawSky=False; drawSky_overrideYpos=-1; boatZone=False; wind=False; overworld=False; canDropItems=True; 
 travelSong=KP-Festival1Intro; travelSongVolume=1; travelSongPitch=0; combatSong=; combatSongVolume=1; combatSongPitch=0; combatSongDelay=0; 
darkR=102; darkG=102; darkB=153; 
 screenWaveFreq=0; screenDarkWaveFreq=0; screenWaveAmp=0.01; screenDarkWaveAmp=0.01; screenWaveSpeed=0.4; screenWaveAmp_reflect=0.0014; 
 bgTerrainTypeID=; bgFXID=ocean; bgFX_sineWave=8; darkenedTileTexture=darkenedTile; bgScale=1; bgParallaxRatio=1; bgMoveSpeedX=0; bgMoveSpeedY=0; 
paletteOverride=; zoneDirtPalette=pDirt; zoneGrassPalette=overworld3; zoneGrassDarkPalette=overworld1; zoneStonePalette=p2; zoneStoneDarkPalette=p2; zoneStoneLightPalette=p13; zoneWaterPalette=pBlue2; zoneDirtDarkPalette=pDirt; zoneWoodPalette=pYellow5; zoneWoodDarkPalette=pYellow5; zoneMisc1Palette=p13; zoneMisc2Palette=p9; zoneMisc3Palette=p49; zoneMisc4Palette=pTeal2; zoneMisc5Palette=pRedbrown; zoneMisc6Palette=pOrange; zoneMisc7Palette=pGrey5; zoneMisc8Palette=p13; 

combatMode=False; 

[Item] ID=roof_black; q=1; x=8; y=53;
[Item] ID=cantBlackenTile; q=1; x=28; y=50;
[Item] ID=wall3_style3_p; q=1; x=28; y=54;
[Item] ID=fade_f5; q=1; x=28; y=54;
[Item] ID=fence_N; q=1; x=28; y=58;
[Item] ID=fence_N; q=1; x=28; y=60;
[Item] ID=fence_N; q=1; x=29; y=22;
[Item] ID=rubble; q=1; x=29; y=23;
[Item] ID=rocks1; q=1; x=29; y=24;
[Item] ID=debris; q=1; x=29; y=26;
[Item] ID=item_cantGrabOrPlace; q=1; x=29; y=26;
[Item] ID=shovel; q=40; r=-360; x=29; y=26;
[Item] ID=fence_N; q=1; x=29; y=28;
[Item] ID=dirt_sandy2; q=1; r=270; x=29; y=32;
[Item] ID=dart; q=1; bu=True; x=29; y=34;
[Item] ID=flower1; q=1; x=29; y=38;
[Item] ID=plant_small1; q=1; x=29; y=40;
[Item] ID=fade_f1; q=1; x=29; y=46;
[Item] ID=fade_f1; q=1; x=29; y=47;
[Item] ID=fade_f1; q=1; x=29; y=48;
[Item] ID=sign_hanging1; q=1; r=-360; x=29; y=49;
[Item] ID=sign_icon_cup; q=1; x=29; y=49;
[Item] ID=fade_f1; q=1; x=29; y=49;
[Item] ID=fade_s_diag_half1; q=1; r=-180; x=29; y=50;
[Item] ID=fade_s_diag_half2; q=1; r=-180; x=29; y=50;
[Item] ID=wall3_style3_p; q=1; x=29; y=54;
[Item] ID=fade_f5; q=1; x=29; y=54;
[Item] ID=fence_N; q=1; x=29; y=58;
[Item] ID=fence_N; q=1; x=29; y=60;
[Item] ID=debris_small3; q=1; x=29; y=61;
[Item] ID=table_small; q=1; x=29; y=64;
[Item] ID=fence_N; q=1; x=30; y=22;
[Item] ID=rubble; q=1; x=30; y=23;
[Item] ID=debris; q=1; x=30; y=24;
[Item] ID=cargo_beads; q=1; bu=True; x=30; y=24;
[Item] ID=debris_small3; q=1; x=30; y=27;
[Item] ID=fence_N; q=1; x=30; y=28;
[Item] ID=dirt_sandy2; q=2; r=270; x=30; y=32;
[Item] ID=tree_med_leafy; q=1; x=30; y=35;
[Item] ID=flowers1; q=1; x=30; y=38;
[Item] ID=lifeshard; q=1; bu=True; x=30; y=38;
[Item] ID=flower1; q=1; x=30; y=39;
[Item] ID=travelPoint_8D; q=1; r=360; x=30; y=50;
[Item] ID=wall3_style3_p; q=1; x=30; y=54;
[Item] ID=fade_f5; q=1; x=30; y=54;
[Item] ID=fence_N; q=1; x=30; y=58;
[Item] ID=fence_N; q=1; x=30; y=60;
[Item] ID=pebbles1; q=1; x=30; y=63;
[Item] ID=fence_N; q=1; x=31; y=22;
[Item] ID=pebbles2; q=1; x=31; y=23;
[Item] ID=rubble; q=1; x=31; y=27;
[Item] ID=fence_N; q=1; x=31; y=28;
[Item] ID=dirt_sandy2; q=1; r=270; x=31; y=32;
[Item] ID=plant_small2; q=1; x=31; y=36;
[Item] ID=flower1; q=1; x=31; y=38;
[Item] ID=travelPoint_2D; q=1; r=90; x=31; y=49;
[Item] ID=brazier; q=1; x=31; y=50;
[Item] ID=travelPoint_9D; q=1; r=270; x=31; y=51;
[Item] ID=wall3_style3_p; q=1; x=31; y=54;
[Item] ID=fade_f5; q=1; x=31; y=54;
[Item] ID=fence_N; q=1; x=31; y=58;
[Item] ID=fence_NW; q=1; r=-360; x=31; y=60;
[Item] ID=lamp_wall; q=1; oX=0; oY=-6; x=31; y=60;
[Item] ID=fence_E; q=1; r=360; x=31; y=61;
[Item] ID=fence_Mid; q=1; x=31; y=62;
[Item] ID=wall_diagonalL1; q=1; r=-360; x=31; y=69;
[Item] ID=fence_N; q=1; x=32; y=22;
[Item] ID=lumber_pile1; q=3; oX=0; oY=-6; x=32; y=23;
[Item] ID=pebbles1; q=1; x=32; y=24;
[Item] ID=rubble; q=1; x=32; y=27;
[Item] ID=fence_N; q=1; x=32; y=28;
[Item] ID=travelPoint_3D; q=1; r=180; x=32; y=50;
[Item] ID=wall3_style3_p; q=1; x=32; y=54;
[Item] ID=fade_f5; q=1; x=32; y=54;
[Item] ID=pebbles1; q=1; r=180; x=32; y=55;
[Item] ID=fence_N; q=1; x=32; y=58;
[Item] ID=fence_N; q=1; x=33; y=22;
[Item] ID=debris_small1; q=1; x=33; y=23;
[Item] ID=rubble; q=1; x=33; y=25;
[Item] ID=fence_N; q=1; x=33; y=28;
[Item] ID=tree3_top; q=1; x=33; y=34;
[Item] ID=tree3_mid; q=1; x=33; y=35;
[Item] ID=tree3_lower; q=1; x=33; y=36;
[Item] ID=tree3_base; q=1; x=33; y=37;
[Item] ID=wall3_style3_p; q=1; x=33; y=54;
[Item] ID=fade_f5; q=1; x=33; y=54;
[Item] ID=fence_N; q=1; x=33; y=58;
[Item] ID=fence_W; q=1; r=-360; x=33; y=59;
[Item] ID=fence_E; q=1; x=33; y=60;
[Item] ID=fence_Mid; q=1; x=33; y=61;
[Item] ID=fence_N; q=1; x=34; y=22;
[Item] ID=item_cantGrabOrPlace; q=1; x=34; y=22;
[Item] ID=pickaxe; q=20; oX=0; oY=-14; x=34; y=23;
[Item] ID=item_cantGrabOrPlace; q=1; x=34; y=23;
[Item] ID=gp; q=2; bu=True; x=34; y=26;
[Item] ID=debris; q=1; x=34; y=27;
[Item] ID=fence_N; q=1; x=34; y=28;
[Item] ID=plant_small3; q=1; r=-360; x=34; y=38;
[Item] ID=wall3_style3_p; q=1; x=34; y=54;
[Item] ID=fade_f5; q=1; x=34; y=54;
[Item] ID=fence_N; q=1; x=34; y=58;
[Item] ID=fence_N; q=1; x=35; y=22;
[Item] ID=rocks1; q=3; x=35; y=23;
[Item] ID=rocks1; q=1; r=-360; x=35; y=24;
[Item] ID=rocks1; q=2; x=35; y=26;
[Item] ID=fence_N; q=1; x=35; y=28;
[Item] ID=stair3; q=1; x=35; y=54;
[Item] ID=fence_N; q=1; x=35; y=58;
[Item] ID=fence_E; q=1; r=360; x=35; y=60;
[Item] ID=fence_E; q=1; r=-360; x=35; y=61;
[Item] ID=fence_E; q=1; r=360; x=35; y=62;
[Item] ID=fence_N; q=1; x=36; y=22;
[Item] ID=debris; q=1; x=36; y=23;
[Item] ID=gp; q=3; bu=True; x=36; y=23;
[Item] ID=pebbles1; q=1; r=180; x=36; y=24;
[Item] ID=rubble; q=1; x=36; y=26;
[Item] ID=pebbles2; q=1; r=-360; x=36; y=27;
[Item] ID=fence_N; q=1; x=36; y=28;
[Item] ID=plant_small3; q=1; x=36; y=34;
[Item] ID=woodPlank; q=1; bu=True; x=36; y=35;
[Item] ID=flowers1; q=1; x=36; y=36;
[Item] ID=flower1; q=1; x=36; y=37;
[Item] ID=sapling_planted; q=1; timer=0; x=36; y=39;
[Item] ID=stair3; q=1; x=36; y=54;
[Item] ID=fence_SE; q=1; x=36; y=58;
[Item] ID=lamp_wall; q=1; oX=2; oY=-10; x=36; y=58;
[Item] ID=debris_wood; q=1; r=180; x=36; y=61;
[Item] ID=fence_NW; q=1; r=-360; x=37; y=22;
[Item] ID=fence_W; q=1; r=360; x=37; y=23;
[Item] ID=fence_W; q=1; r=-360; x=37; y=24;
[Item] ID=fence_W; q=1; r=-360; x=37; y=25;
[Item] ID=fence_W; q=1; r=-360; x=37; y=26;
[Item] ID=fence_W; q=1; x=37; y=27;
[Item] ID=fence_SE; q=1; x=37; y=28;
[Item] ID=flower1; q=1; x=37; y=35;
[Item] ID=stair3; q=1; x=37; y=54;
[Item] ID=rocks1; q=1; x=38; y=36;
[Item] ID=wall3_style3_p; q=1; x=38; y=54;
[Item] ID=fade_f5; q=1; x=38; y=54;
[Item] ID=rocks1; q=1; x=38; y=55;
[Item] ID=travelPoint_6D; q=1; r=180; x=38; y=59;
[Item] ID=pebbles2; q=1; x=38; y=64;
[Item] ID=fence_N; q=1; x=38; y=65;
[Item] ID=canopy_T4; q=5; x=39; y=24;
[Item] ID=stand_cornerTop; q=1; x=39; y=25;
[Item] ID=canopy_B4; q=5; x=39; y=25;
[Item] ID=stand_cornerBtm; q=1; x=39; y=26;
[Item] ID=food; q=1; x=39; y=26;
[Item] ID=item_cantGrabOrPlace; q=1; x=39; y=26;
[Item] ID=rug_edge; q=1; r=270; x=39; y=27;
[Item] ID=rug_small_edge3; q=1; r=270; x=39; y=27;
[Item] ID=toolPack; q=1; x=39; y=27; containerID=3;
[Item] ID=repairTool; q=1; containedIn=3; cSlot=0;
[Item] ID=dart; q=1; containedIn=3; cSlot=1;
[Item] ID=lamp; q=1; containedIn=3; cSlot=2;
[Item] ID=bandage; q=1; containedIn=3; cSlot=3;
[Item] ID=shears; q=1; containedIn=3; cSlot=4;
[Item] ID=bottle; q=1; containedIn=3; cSlot=5;
[Item] ID=bottle_beer; q=1; containedIn=3; cSlot=6;
[Item] ID=woodPlank; q=1; containedIn=3; cSlot=7;
[Item] ID=oilCan; q=20; containedIn=3; cSlot=8;
[Item] ID=rug_corner; q=1; r=270; x=39; y=28;
[Item] ID=rug_small_corner3; q=1; r=270; x=39; y=28;
[Item] ID=dirt_sandy2; q=1; x=39; y=40;
[Item] ID=dirt_sandy2; q=2; r=360; x=39; y=41;
[Item] ID=wall3_style3_p; q=1; x=39; y=54;
[Item] ID=fade_f5; q=1; x=39; y=54;
[Item] ID=fence_NE; q=1; x=39; y=65;
[Item] ID=item_cantGrabOrPlace; q=1; x=40; y=22;
[Item] ID=crate_small; q=1; x=40; y=22; containerID=4;
[Item] ID=pallet; q=1; x=40; y=23;
[Item] ID=canopy_T4; q=5; r=-360; x=40; y=24;
[Item] ID=stand_cornerTop; q=1; r=-360; x=40; y=25;
[Item] ID=canopy_B4; q=5; r=-360; x=40; y=25;
[Item] ID=stand_cornerBtm; q=1; r=-360; x=40; y=26;
[Item] ID=sign_wall1; q=1; x=40; y=26;
[Item] ID=sign_icon_balance; q=1; x=40; y=26;
[Item] ID=rug_mid3; q=1; x=40; y=27;
[Item] ID=rug_edge; q=1; r=180; x=40; y=28;
[Item] ID=rug_small_edge3; q=1; r=180; x=40; y=28;
[Item] ID=item_cantGrabOrPlace; q=1; x=40; y=35;
[Item] ID=crate_small; q=1; x=40; y=35; containerID=5;
[Item] ID=pallet; q=1; x=40; y=36;
[Item] ID=item_cantGrabOrPlace; q=1; x=40; y=36;
[Item] ID=crate_small; q=1; x=40; y=36; containerID=6;
[Item] ID=wall3_style3_p; q=1; x=40; y=54;
[Item] ID=wall1_style3_p; q=1; x=41; y=18;
[Item] ID=wall11_style3_p; q=1; x=41; y=19;
[Item] ID=wall11_style3_p; q=1; x=41; y=20;
[Item] ID=wall11_style3_p; q=1; x=41; y=21;
[Item] ID=wall7_style3_p; q=1; x=41; y=22;
[Item] ID=pallet; q=1; x=41; y=23;
[Item] ID=item_cantGrabOrPlace; q=1; x=41; y=23;
[Item] ID=crate_med; q=1; x=41; y=23; containerID=7;
[Item] ID=rug_corner; q=1; r=90; x=41; y=26;
[Item] ID=rug_small_corner3; q=1; r=90; x=41; y=26;
[Item] ID=bottle; q=1; x=41; y=26;
[Item] ID=item_cantGrabOrPlace; q=1; x=41; y=26;
[Item] ID=rug_edge; q=1; r=90; x=41; y=27;
[Item] ID=rug_small_edge3; q=1; r=90; x=41; y=27;
[Item] ID=rug_corner; q=1; r=180; x=41; y=28;
[Item] ID=rug_small_corner3; q=1; r=180; x=41; y=28;
[Item] ID=item_cantGrabOrPlace; q=1; x=41; y=33;
[Item] ID=barrel; q=1; r=90; x=41; y=33; containerID=8;
[Item] ID=wall3_style3_p; q=1; x=41; y=54;
[Item] ID=wall1_style3_p; q=1; r=360; x=42; y=13;
[Item] ID=wall11_style3_p; q=1; x=42; y=14;
[Item] ID=wall11_style3_p; q=1; x=42; y=15;
[Item] ID=wall7_style3_p; q=1; x=42; y=16;
[Item] ID=wall3_style3_p; q=1; x=42; y=18;
[Item] ID=wall10_style3_p; q=1; x=42; y=19;
[Item] ID=wall10_style3_p; q=1; x=42; y=20;
[Item] ID=wall10_style3_p; q=1; x=42; y=21;
[Item] ID=wall9_style3_p; q=1; x=42; y=22;
[Item] ID=brazier; q=1; x=42; y=25;
[Item] ID=item_cantGrabOrPlace; q=1; x=42; y=37;
[Item] ID=crate_small; q=1; x=42; y=37; containerID=9;
[Item] ID=stand_cornerTop; q=1; x=42; y=46;
[Item] ID=bin_empty; q=1; x=42; y=46;
[Item] ID=item_cantGrabOrPlace; q=1; x=42; y=46;
[Item] ID=stand_cornerBtm; q=1; x=42; y=47;
[Item] ID=wall3_style3_p; q=1; x=42; y=54;
[Item] ID=brazier; q=1; x=43; y=11;
[Item] ID=wall3_style3_p; q=1; x=43; y=13;
[Item] ID=wall10_style3_p; q=1; x=43; y=14;
[Item] ID=wall10_style3_p; q=1; x=43; y=15;
[Item] ID=wall9_style3_p; q=1; x=43; y=16;
[Item] ID=wall3_style3_p; q=1; x=43; y=18;
[Item] ID=wall10_style3_p; q=1; x=43; y=19;
[Item] ID=wall10_style3_p; q=1; x=43; y=20;
[Item] ID=wall10_style3_p; q=1; x=43; y=21;
[Item] ID=wall9_style3_p; q=1; x=43; y=22;
[Item] ID=item_cantGrabOrPlace; q=1; x=43; y=32;
[Item] ID=crate_small; q=1; x=43; y=32; containerID=10;
[Item] ID=pallet; q=1; x=43; y=33;
[Item] ID=item_cantGrabOrPlace; q=1; x=43; y=35;
[Item] ID=crate_med; q=1; x=43; y=35; containerID=11;
[Item] ID=item_cantGrabOrPlace; q=1; x=43; y=40;
[Item] ID=barrel; q=1; x=43; y=40; containerID=12;
[Item] ID=item_cantGrabOrPlace; q=1; x=43; y=41;
[Item] ID=barrel; q=1; x=43; y=41; containerID=13;
[Item] ID=barrel_open; q=1; r=90; x=43; y=45; containerID=14;
[Item] ID=item_cantGrabOrPlace; q=1; x=43; y=45;
[Item] ID=stand_top; q=1; x=43; y=46;
[Item] ID=stand_btm; q=1; x=43; y=47;
[Item] ID=studyTool; q=1; x=43; y=47;
[Item] ID=item_cantGrabOrPlace; q=1; x=43; y=47;
[Item] ID=wall3_style3_p; q=1; x=43; y=54;
[Item] ID=wall1_style3_p; q=1; r=-360; x=44; y=13;
[Item] ID=wall11_style3_p; q=1; r=-360; x=44; y=14;
[Item] ID=fade_f12; q=1; r=270; x=44; y=14;
[Item] ID=wall11_style3_p; q=1; r=-360; x=44; y=15;
[Item] ID=fade_f12; q=1; r=270; x=44; y=15;
[Item] ID=wall7_style3_p; q=1; r=-360; x=44; y=16;
[Item] ID=fade_f12; q=1; r=270; x=44; y=16;
[Item] ID=wall3_style3_p; q=1; x=44; y=18;
[Item] ID=wall10_style3_p; q=1; x=44; y=19;
[Item] ID=wall10_style3_p; q=1; x=44; y=20;
[Item] ID=wall10_style3_p; q=1; x=44; y=21;
[Item] ID=wall9_style3_p; q=1; x=44; y=22;
[Item] ID=stand_cornerTop; q=1; r=-360; x=44; y=46;
[Item] ID=stand_cornerBtm; q=1; r=-360; x=44; y=47;
[Item] ID=notes_useless; q=1; r=90; x=44; y=47;
[Item] ID=item_cantGrabOrPlace; q=1; x=44; y=47;
[Item] ID=wall3_style3_p; q=1; x=44; y=54;
[Item] ID=fade_f1; q=1; x=45; y=14;
[Item] ID=fade_f1; q=1; x=45; y=15;
[Item] ID=fade_s_diag_half1; q=1; r=-180; x=45; y=16;
[Item] ID=fade_s_diag_half2; q=1; r=-180; x=45; y=16;
[Item] ID=wall1_style3_p; q=1; r=-360; x=45; y=18;
[Item] ID=wall11_style3_p; q=1; r=-360; x=45; y=19;
[Item] ID=wall11_style3_p; q=1; r=-360; x=45; y=20;
[Item] ID=wall11_style3_p; q=1; r=-360; x=45; y=21;
[Item] ID=fade_f12; q=1; r=270; x=45; y=21;
[Item] ID=wall7_style3_p; q=1; r=-360; x=45; y=22;
[Item] ID=fade_f12; q=1; r=270; x=45; y=22;
[Item] ID=pallet; q=1; x=45; y=23;
[Item] ID=wall3_style3_p; q=1; x=45; y=27;
[Item] ID=fade_f1_diag30; q=1; r=90; x=45; y=27;
[Item] ID=fade_f2_diag30; q=1; r=90; x=45; y=28;
[Item] ID=stool3; q=1; x=45; y=46;
[Item] ID=item_cantGrabOrPlace; q=1; x=45; y=46;
[Item] ID=wall3_style3_p; q=1; x=45; y=51;
[Item] ID=fade_f1_diag30; q=1; r=90; x=45; y=51;
[Item] ID=fade_f2_diag30; q=1; r=90; x=45; y=52;
[Item] ID=fade_f1; q=1; x=46; y=21;
[Item] ID=fade_s_diag_half1; q=1; r=-180; x=46; y=22;
[Item] ID=fade_s_diag_half2; q=1; r=-180; x=46; y=22;
[Item] ID=wall3_style3_p; q=1; x=46; y=27;
[Item] ID=item_cantGrabOrPlace; q=1; x=46; y=43;
[Item] ID=barrel; q=1; x=46; y=43; containerID=15;
[Item] ID=item_cantGrabOrPlace; q=1; x=46; y=44;
[Item] ID=barrel; q=1; x=46; y=44; containerID=16;
[Item] ID=brazier; q=1; x=46; y=48;
[Item] ID=travelPoint_5D; q=1; x=46; y=49;
[Item] ID=wall3_style3_p; q=1; x=46; y=51;
[Item] ID=pallet; q=1; x=47; y=22;
[Item] ID=item_cantGrabOrPlace; q=1; x=47; y=22;
[Item] ID=crate_small; q=1; x=47; y=22; containerID=17;
[Item] ID=wall3_style3_p; q=1; x=47; y=27;
[Item] ID=item_cantGrabOrPlace; q=1; x=47; y=43;
[Item] ID=barrel; q=1; x=47; y=43; containerID=18;
[Item] ID=item_cantGrabOrPlace; q=1; x=47; y=44;
[Item] ID=barrel; q=1; x=47; y=44; containerID=19;
[Item] ID=wall3_style3_p; q=1; x=47; y=51;
[Item] ID=wall3_style3_p; q=1; x=48; y=27;
[Item] ID=wall3_style3_p; q=1; x=48; y=51;
[Item] ID=wall3_style3_p; q=1; x=49; y=27;
[Item] ID=wall3_style3_p; q=1; x=50; y=27;
[Item] ID=wall3_style3_p; q=1; x=51; y=27;
[Item] ID=travelPoint_0; q=1; r=180; x=52; y=23;
[Item] ID=wall3_style3_p; q=1; x=52; y=27;
[Item] ID=wall3_style3_p; q=1; x=53; y=27;


[Actor]ID=scurio_port28_; name=Darbann;
actorTypeID=scurio; sprite=; actorClass=none; secondaryClass=; actorClass3=; actorClass4=; movementSpeed=8; position=26,46; destination=-1,-1; facingRot=90; actualRot=0; incapacitated=False; canSwap=False; canAttractAttention=True; givesXP=True; canDespawn=False; canEditAppearance=True; canLootCorpse=True; canControlFullyIfControllable=True; controllable=False; playerCanOpenInv=False; alreadyKOdOnce=False; canManipCorpse=True; idleAnimOverride=wash_cup; combatMusicOverride=; statementPrefix=; hostile=False; fearless=False; unkillable=False; factionBoss=False; faction=none; combatTeam=; clothPalette=pCPurpleD; skinPalette=pScur2; armorPalette=pUnarmored; unarmoredPalette=pUnarmored; aiScript=; aiTarget=; aiVarX=0; aiVarY=0; aiVarX2=0; aiVarY2=0; canApplyDifficultyMods=True; difficultyModeSupportAbilAdded=False; favoredHand=0; incapacitated=False; dialogNodeID=cafe; aggressiveness=0.55; bravery=0.45; intelligence=0.5; honor=0.55; aiRating_bonusToNotMoving=0; aiRating_priorityMult=1; ai_extraTime=0; totalXP=0; damageTaken=0; timesKOd=0; mountedOn=; mountedBy=; male=False; movementType=;
 headSprite=scur_head3; faceSprite=scur_face_meh; legsSprite=scur_legs2; armLSprite=npc1_arm; armRSprite=npc1_arm; torsoSprite=npc7_torso; shoulderLSprite=; shoulderRSprite=; backSprite=;
 supportAbilities=;  supportAbilities=;  supportAbilities=; 

[ActorState]
canSwap=False;

[ActorEffect]
 actorValue=actTime; sourceAVAffecter=av_scuri1; hideAllEffects=True; showNoDescription=True; durationIsWorldtimeDays=False; magnitude=-2; duration=-1;

[ActorInventory]
style=; maxWeight=100000; maxVolume=99; canContainAnything=False; infiniteStock=False; shopContainer=False; canOnlyContainItemsWithThisProperty=none; capacity=9; 
 



[Actor]ID=human_port28_; name=Simonson;
actorTypeID=human; sprite=; actorClass=none; secondaryClass=; actorClass3=; actorClass4=; movementSpeed=6; position=40,27; destination=-1,-1; facingRot=90; actualRot=0; incapacitated=False; canSwap=False; canAttractAttention=False; givesXP=True; canDespawn=False; canEditAppearance=True; canLootCorpse=True; canControlFullyIfControllable=True; controllable=False; playerCanOpenInv=False; alreadyKOdOnce=False; canManipCorpse=True; idleAnimOverride=sit; combatMusicOverride=; statementPrefix=; hostile=False; fearless=False; unkillable=False; factionBoss=False; faction=none; combatTeam=; clothPalette=pCWhite; skinPalette=pHuman3; armorPalette=pCBlueD; unarmoredPalette=pUnarmored; aiScript=; aiTarget=; aiVarX=0; aiVarY=0; aiVarX2=0; aiVarY2=0; canApplyDifficultyMods=True; difficultyModeSupportAbilAdded=False; favoredHand=0; incapacitated=False; dialogNodeID=merchant; aggressiveness=0.5; bravery=0.5; intelligence=0.5; honor=0.4; aiRating_bonusToNotMoving=0; aiRating_priorityMult=1; ai_extraTime=0; totalXP=0; damageTaken=0; timesKOd=0; mountedOn=; mountedBy=; male=True; movementType=;
 headSprite=bandana_head; faceSprite=fullbeard_face_male; legsSprite=legs_heavyBoots; armLSprite=template_arm; armRSprite=template_arm; torsoSprite=template_torso; shoulderLSprite=; shoulderRSprite=; backSprite=;
 supportAbilities=;  supportAbilities=;  supportAbilities=; 

[ActorState]
canSwap=False;

[ActorEffect]
 actorValue=PhysEva; sourceAVAffecter=shirt_red; sourceType=item; hideAllEffects=False; showNoDescription=False; durationIsWorldtimeDays=False; magnitude=1; duration=-1;

[ActorInventory]
style=; maxWeight=100000; maxVolume=99; canContainAnything=False; infiniteStock=False; shopContainer=False; canOnlyContainItemsWithThisProperty=none; capacity=9; 
 

[ActorItem] ID=shirt_blueD; cSlot=2; containerID=0;


[Actor]ID=fareem_port28_; name=Indrigd;
actorTypeID=fareem; sprite=; actorClass=none; secondaryClass=; actorClass3=; actorClass4=; movementSpeed=6; position=22,21; destination=-1,-1; facingRot=90; actualRot=0; incapacitated=False; canSwap=False; canAttractAttention=True; givesXP=True; canDespawn=False; canEditAppearance=True; canLootCorpse=True; canControlFullyIfControllable=True; controllable=False; playerCanOpenInv=False; alreadyKOdOnce=False; canManipCorpse=True; idleAnimOverride=; combatMusicOverride=; statementPrefix=; hostile=False; fearless=False; unkillable=False; factionBoss=False; faction=enemy; combatTeam=; clothPalette=pCRed; skinPalette=p24; armorPalette=pUnarmored; unarmoredPalette=pUnarmored; aiScript=; aiTarget=; aiVarX=0; aiVarY=0; aiVarX2=0; aiVarY2=0; canApplyDifficultyMods=True; difficultyModeSupportAbilAdded=False; favoredHand=0; incapacitated=False; dialogNodeID=shipwright; aggressiveness=0.5; bravery=0.5; intelligence=0.55; honor=0.5; aiRating_bonusToNotMoving=0; aiRating_priorityMult=1; ai_extraTime=0; totalXP=0; damageTaken=0; timesKOd=0; mountedOn=; mountedBy=; male=False; movementType=;
 headSprite=fareem_head5; faceSprite=fareem_face; legsSprite=fareem_legs_cloth; armLSprite=fareem_arm; armRSprite=fareem_arm; torsoSprite=npc_fat1_torso; shoulderLSprite=; shoulderRSprite=; backSprite=;
 supportAbilities=;  supportAbilities=;  supportAbilities=; 

[ActorState]
canSwap=False;

[ActorEffect]
 actorValue=moveDistance; sourceAVAffecter=av_fareem1; hideAllEffects=True; showNoDescription=True; durationIsWorldtimeDays=False; magnitude=1; duration=-1;
[ActorEffect]
 actorValue=actTime; sourceAVAffecter=av_fareem2; hideAllEffects=True; showNoDescription=True; durationIsWorldtimeDays=False; magnitude=1; duration=-1;

[ActorInventory]
style=; maxWeight=100000; maxVolume=99; canContainAnything=False; infiniteStock=False; shopContainer=False; canOnlyContainItemsWithThisProperty=none; capacity=9; 
 

[ActorItem] ID=shears; cSlot=0;
[ActorItem] ID=dart; cSlot=1;


[Actor]ID=scurio_port28_0; name=Canter;
actorTypeID=scurio; sprite=; actorClass=scholar; secondaryClass=; actorClass3=; actorClass4=; movementSpeed=8; position=27,65; destination=-1,-1; facingRot=630; actualRot=0; incapacitated=False; canSwap=False; canAttractAttention=False; givesXP=True; canDespawn=False; canEditAppearance=True; canLootCorpse=True; canControlFullyIfControllable=True; controllable=False; playerCanOpenInv=False; alreadyKOdOnce=False; canManipCorpse=True; idleAnimOverride=; combatMusicOverride=; statementPrefix=; hostile=False; fearless=False; unkillable=False; factionBoss=False; faction=none; combatTeam=; clothPalette=pCBlueD; skinPalette=pScur3; armorPalette=pUnarmored; unarmoredPalette=pUnarmored; aiScript=; aiTarget=; aiVarX=0; aiVarY=0; aiVarX2=0; aiVarY2=0; canApplyDifficultyMods=True; difficultyModeSupportAbilAdded=False; favoredHand=0; incapacitated=False; dialogNodeID=port28_guy4a; aggressiveness=0.55; bravery=0.45; intelligence=0.5; honor=0.55; aiRating_bonusToNotMoving=0; aiRating_priorityMult=1; ai_extraTime=0; totalXP=0; damageTaken=0; timesKOd=0; mountedOn=; mountedBy=; male=True; movementType=;
 headSprite=scur_head2; faceSprite=scur_face; legsSprite=scur_legs; armLSprite=scholar_arm; armRSprite=scholar_arm; torsoSprite=scholar_torso; shoulderLSprite=scholar_shoulder; shoulderRSprite=scholar_shoulder; backSprite=;
 supportAbilities=;  supportAbilities=;  supportAbilities=; HP=28; HPMax=28; TrueHPMax=28; 
chosenAbilityOfEachClass=scholar=Sch_flame; 

[ActorState]
canSwap=False;

[ActorEffect]
 actorValue=MagAtk; sourceAVAffecter=scholar; sourceType=class; hideAllEffects=False; showNoDescription=False; durationIsWorldtimeDays=False; magnitude=1; duration=-1;
[ActorEffect]
 actorValue=MagDef; sourceAVAffecter=scholar; sourceType=class; hideAllEffects=False; showNoDescription=False; durationIsWorldtimeDays=False; magnitude=1; duration=-1;
[ActorEffect]
 actorValue=MagEva; sourceAVAffecter=scholar; sourceType=class; hideAllEffects=False; showNoDescription=False; durationIsWorldtimeDays=False; magnitude=5; duration=-1;
[ActorEffect]
 actorValue=skill_Fire; sourceAVAffecter=scholar; sourceType=class; hideAllEffects=False; showNoDescription=False; durationIsWorldtimeDays=False; magnitude=1; duration=-1;
[ActorEffect]
 actorValue=skill_Ice; sourceAVAffecter=scholar; sourceType=class; hideAllEffects=False; showNoDescription=False; durationIsWorldtimeDays=False; magnitude=1; duration=-1;
[ActorEffect]
